epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
146,12585.4,1.38786,1.04584,1.05511,0.54449,0.42818,0.44493,0.26581,1.38648,1.011,1.04048,0.007129,0.007129,0.007129
147,12663.1,1.39265,1.04792,1.05806,0.54328,0.4277,0.44478,0.26584,1.38656,1.01054,1.0403,0.0071092,0.0071092,0.0071092
148,12741.7,1.38755,1.03527,1.05581,0.54489,0.42677,0.44514,0.26603,1.38624,1.01014,1.03999,0.0070894,0.0070894,0.0070894
149,12820.1,1.38569,1.03831,1.05508,0.54535,0.42727,0.44524,0.26613,1.38583,1.00956,1.03981,0.0070696,0.0070696,0.0070696
150,12898.6,1.38543,1.03692,1.05588,0.54786,0.42547,0.4455,0.26625,1.38492,1.0088,1.03941,0.0070498,0.0070498,0.0070498
151,12976.9,1.38302,1.03456,1.0525,0.5476,0.42548,0.44562,0.26627,1.38405,1.00835,1.03913,0.00703,0.00703,0.00703
152,13055.1,1.38425,1.0397,1.05676,0.54301,0.42646,0.4456,0.26636,1.38344,1.00785,1.03893,0.0070102,0.0070102,0.0070102
153,13133.6,1.38414,1.03464,1.05511,0.53977,0.42699,0.44541,0.26624,1.38268,1.00749,1.03857,0.0069904,0.0069904,0.0069904
154,13211.9,1.38473,1.03786,1.05574,0.53697,0.43184,0.44579,0.26638,1.38243,1.00708,1.03844,0.0069706,0.0069706,0.0069706
155,13337.1,1.38531,1.03531,1.05076,0.5386,0.43008,0.44582,0.26643,1.38187,1.00622,1.03811,0.0069508,0.0069508,0.0069508
156,13415.5,1.38133,1.03082,1.05186,0.53589,0.43241,0.44597,0.26672,1.38207,1.00593,1.03802,0.006931,0.006931,0.006931
157,13539.7,1.38174,1.03522,1.05241,0.53366,0.43487,0.4461,0.26675,1.38212,1.00585,1.03789,0.0069112,0.0069112,0.0069112
158,13685.6,1.38136,1.03228,1.05382,0.53482,0.43333,0.44618,0.2668,1.38188,1.00545,1.03764,0.0068914,0.0068914,0.0068914
159,13763.1,1.37868,1.03143,1.05164,0.53276,0.43358,0.44587,0.26663,1.38117,1.00497,1.0374,0.0068716,0.0068716,0.0068716
160,13841,1.3774,1.02433,1.05087,0.53372,0.43438,0.44636,0.26669,1.38116,1.00478,1.0373,0.0068518,0.0068518,0.0068518
161,13918.4,1.37864,1.02454,1.05278,0.53377,0.43445,0.44646,0.26701,1.38141,1.0043,1.0372,0.006832,0.006832,0.006832
162,13997.8,1.38211,1.03216,1.05307,0.53658,0.43374,0.44669,0.26706,1.38162,1.00406,1.03713,0.0068122,0.0068122,0.0068122
163,14075.8,1.37527,1.02387,1.04895,0.53517,0.4345,0.44678,0.26716,1.38141,1.0037,1.03697,0.0067924,0.0067924,0.0067924
164,14154.6,1.37709,1.0266,1.04929,0.53921,0.4315,0.44687,0.26734,1.38093,1.00326,1.03679,0.0067726,0.0067726,0.0067726
165,14232.7,1.37408,1.02477,1.05052,0.54059,0.4319,0.44675,0.26724,1.3806,1.00302,1.03664,0.0067528,0.0067528,0.0067528
166,14311.2,1.37872,1.02432,1.049,0.54114,0.43265,0.44737,0.26735,1.38063,1.00253,1.03645,0.006733,0.006733,0.006733
167,14389.4,1.37379,1.02337,1.04811,0.54271,0.4329,0.44767,0.26751,1.38035,1.00221,1.03629,0.0067132,0.0067132,0.0067132
168,14508.7,1.37431,1.02065,1.04867,0.54235,0.43256,0.44808,0.26762,1.38046,1.00191,1.03622,0.0066934,0.0066934,0.0066934
169,14586.7,1.3685,1.0172,1.04722,0.54215,0.4327,0.4481,0.26752,1.3803,1.00179,1.03608,0.0066736,0.0066736,0.0066736
170,14664.2,1.37438,1.0187,1.04557,0.54088,0.43357,0.44823,0.26784,1.38001,1.00143,1.03583,0.0066538,0.0066538,0.0066538
171,14742.1,1.37014,1.0187,1.04723,0.53962,0.43386,0.44829,0.26785,1.37999,1.00148,1.03585,0.006634,0.006634,0.006634
172,14820.7,1.37115,1.01742,1.04531,0.5411,0.43341,0.44831,0.26781,1.37985,1.00134,1.0357,0.0066142,0.0066142,0.0066142
173,14899,1.37462,1.02127,1.04616,0.53964,0.43417,0.44844,0.26784,1.38016,1.0013,1.03557,0.0065944,0.0065944,0.0065944
174,14976.9,1.35916,1.00637,1.04086,0.53763,0.43519,0.44865,0.26788,1.37975,1.00117,1.03532,0.0065746,0.0065746,0.0065746
175,15055,1.36607,1.01473,1.04683,0.54107,0.43427,0.4487,0.26805,1.37985,1.00084,1.03524,0.0065548,0.0065548,0.0065548
176,15169.4,1.36112,1.00465,1.04391,0.53954,0.43556,0.44905,0.26815,1.37994,1.00059,1.03506,0.006535,0.006535,0.006535
