epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
145,10034.2,1.34796,0.9686,1.01424,0.52693,0.42438,0.43924,0.26717,1.3225,0.98466,1.02406,0.006436,0.006436,0.006436
146,10102.5,1.34092,0.96143,1.01453,0.52627,0.42562,0.43961,0.26767,1.32232,0.98411,1.02384,0.00641125,0.00641125,0.00641125
147,10170.9,1.34637,0.96545,1.01473,0.53008,0.42255,0.43913,0.2677,1.32213,0.98409,1.02367,0.0063865,0.0063865,0.0063865
148,10239.3,1.34641,0.9689,1.01873,0.53134,0.42239,0.43933,0.26772,1.32183,0.98351,1.0235,0.00636175,0.00636175,0.00636175
149,10308.1,1.34571,0.96228,1.01453,0.53195,0.42322,0.43946,0.268,1.3216,0.98313,1.02327,0.006337,0.006337,0.006337
150,10376.3,1.34324,0.96206,1.01414,0.53203,0.42328,0.43953,0.26818,1.32153,0.98263,1.02303,0.00631225,0.00631225,0.00631225
151,10446.1,1.34335,0.95941,1.01347,0.53578,0.42263,0.44017,0.26834,1.32125,0.98242,1.02284,0.0062875,0.0062875,0.0062875
152,10515.8,1.34499,0.96073,1.01367,0.53934,0.42178,0.44079,0.26855,1.32101,0.98223,1.02266,0.00626275,0.00626275,0.00626275
153,10584.1,1.33552,0.95319,1.01021,0.53775,0.42307,0.44083,0.26892,1.32076,0.98173,1.02252,0.006238,0.006238,0.006238
154,10652.7,1.3348,0.95373,1.01377,0.53933,0.422,0.44101,0.26908,1.32067,0.98154,1.02241,0.00621325,0.00621325,0.00621325
155,10721.6,1.33974,0.9555,1.01055,0.53743,0.42281,0.4414,0.26919,1.32034,0.98125,1.02221,0.0061885,0.0061885,0.0061885
156,10790.4,1.3341,0.95427,1.01297,0.53693,0.42448,0.44173,0.26958,1.32018,0.98121,1.02203,0.00616375,0.00616375,0.00616375
157,10858.2,1.33359,0.9511,1.01117,0.53918,0.42405,0.44166,0.26932,1.3201,0.98098,1.02191,0.006139,0.006139,0.006139
158,10926.7,1.33505,0.95109,1.01032,0.53879,0.42344,0.44177,0.2694,1.31985,0.98084,1.02172,0.00611425,0.00611425,0.00611425
159,10994.9,1.34098,0.95474,1.01282,0.53772,0.42354,0.44187,0.26961,1.3197,0.98056,1.02155,0.0060895,0.0060895,0.0060895
160,11063.7,1.33301,0.94747,1.00869,0.53566,0.42469,0.4419,0.26967,1.31959,0.98034,1.02152,0.00606475,0.00606475,0.00606475
161,11132.3,1.33063,0.94778,1.01031,0.5356,0.42545,0.44222,0.26972,1.31968,0.98033,1.02136,0.00604,0.00604,0.00604
162,11201.2,1.32914,0.94871,1.00846,0.53727,0.42351,0.44197,0.26955,1.3197,0.9803,1.02117,0.00601525,0.00601525,0.00601525
163,11270.8,1.32965,0.94227,1.00724,0.53641,0.42353,0.44196,0.26967,1.31966,0.98021,1.02116,0.0059905,0.0059905,0.0059905
164,11339.7,1.33255,0.94542,1.0084,0.53632,0.42335,0.44203,0.26976,1.31968,0.97997,1.02107,0.00596575,0.00596575,0.00596575
165,11408.6,1.32613,0.94041,1.00534,0.53639,0.42336,0.44233,0.2698,1.31977,0.97977,1.02099,0.005941,0.005941,0.005941
166,11476.7,1.32785,0.94003,1.00784,0.53794,0.42263,0.44234,0.26987,1.31974,0.97971,1.02083,0.00591625,0.00591625,0.00591625
167,11545.4,1.33125,0.94251,1.00808,0.53681,0.42424,0.44212,0.27001,1.31957,0.97951,1.02072,0.0058915,0.0058915,0.0058915
168,11613.1,1.33137,0.93917,1.00735,0.53603,0.42562,0.44253,0.27035,1.31958,0.97966,1.0206,0.00586675,0.00586675,0.00586675
169,11681.6,1.32443,0.93503,1.00498,0.53802,0.42591,0.44278,0.27054,1.31946,0.9795,1.02049,0.005842,0.005842,0.005842
170,11749.3,1.33261,0.94358,1.00566,0.53786,0.42577,0.44317,0.27065,1.31937,0.9795,1.02035,0.00581725,0.00581725,0.00581725
171,11817,1.31955,0.92959,1.00404,0.53594,0.42786,0.44356,0.27064,1.31927,0.97921,1.02024,0.0057925,0.0057925,0.0057925
172,11885.1,1.32419,0.93208,1.00508,0.53548,0.42795,0.44397,0.27085,1.31915,0.9789,1.02005,0.00576775,0.00576775,0.00576775
173,11953.5,1.32295,0.93478,1.00648,0.53363,0.42919,0.44385,0.27067,1.31932,0.97877,1.01998,0.005743,0.005743,0.005743
